Length,Alanine,Arginine,Asparagine,Aspartic_Acid,Cysteine,Glutamic_Acid,Glutamine,Glycine,Histidine,Isoleucine,Leucine,Lysine,Mathionine,Phenylalanine,Proline,Serine,Threonine,Tryptophan,Tyrosine,Valine,Aliphatic,Aromatic,NonPolar,Polar,Charged,Basic,Acidic,"Celularity (Sing, Mult)_SING","Celularity (Sing, Mult)_MUL","Celularity (Sing, Mult)_COMP","Celularity (Sing, Mult)_UN","Tissue (Yes, No)_NOT","Tissue (Yes, No)_COMP","Tissue (Yes, No)_YES","Mesoderm (Yes, NO)_NOT","Mesoderm (Yes, NO)_COMP","Mesoderm (Yes, NO)_YES",Mouthparts(Pro-Deuter)_NO,Mouthparts(Pro-Deuter)_PRO,Mouthparts(Pro-Deuter)_NOT,Mouthparts(Pro-Deuter)_COMP,Mouthparts(Pro-Deuter)_DEU
13,0.077,0,0,0,0,0,0,0.077,0,0.077,0.385,0.077,0.077,0,0.077,0.077,0,0,0,0.077,0.615,0,0.846,0.154,0.077,0.077,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
14,0.071,0,0.143,0,0,0,0,0.071,0,0.143,0.214,0.143,0.071,0.071,0,0,0.071,0,0,0,0.429,0.071,0.643,0.357,0.143,0.143,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
14,0,0,0.071,0,0,0,0,0.071,0.071,0.214,0.357,0.071,0,0.071,0.071,0,0,0,0,0,0.571,0.143,0.786,0.214,0.143,0.143,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
13,0,0,0,0,0,0,0,0.154,0,0.077,0.385,0.077,0,0.077,0.077,0.077,0,0,0,0.077,0.538,0.077,0.846,0.154,0.077,0.077,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
33,0.061,0,0.03,0.061,0.061,0,0,0.121,0.03,0.03,0.152,0.182,0.03,0,0,0.121,0,0,0,0.121,0.364,0.03,0.576,0.424,0.273,0.212,0.061,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
25,0.04,0,0.08,0,0.08,0,0.04,0.12,0,0.04,0.16,0.16,0.04,0.04,0,0.08,0,0,0,0.12,0.36,0.04,0.64,0.36,0.16,0.16,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
31,0.097,0,0,0.065,0.065,0.032,0,0.161,0,0.032,0.194,0.194,0,0.032,0.032,0,0.065,0,0,0.032,0.355,0.032,0.645,0.355,0.29,0.194,0.097,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
32,0.031,0,0.031,0.062,0.062,0,0,0.125,0.031,0.125,0.094,0.125,0.031,0.062,0.094,0.031,0.094,0,0,0,0.25,0.094,0.625,0.375,0.219,0.156,0.062,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
24,0.125,0.042,0,0,0.083,0,0,0,0,0.125,0.083,0.125,0,0.125,0.083,0.083,0.042,0,0,0.083,0.417,0.125,0.708,0.292,0.167,0.167,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
32,0.094,0,0,0.094,0.062,0,0,0.156,0,0.062,0.156,0.219,0,0.031,0,0.031,0.031,0,0,0.062,0.375,0.031,0.625,0.375,0.312,0.219,0.094,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
32,0.125,0,0.031,0.031,0.062,0,0.031,0.125,0,0.094,0.125,0.156,0,0,0,0.062,0.062,0,0,0.094,0.438,0,0.625,0.375,0.188,0.156,0.031,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
28,0.107,0,0,0.071,0.071,0,0,0.107,0,0.071,0.143,0.179,0.036,0,0,0.071,0.071,0,0,0.071,0.393,0,0.607,0.393,0.25,0.179,0.071,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
28,0.071,0,0.071,0.071,0.071,0,0,0.107,0.036,0.036,0.143,0.179,0.071,0,0,0,0.071,0,0,0.071,0.321,0.036,0.571,0.429,0.286,0.214,0.071,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
25,0.04,0,0.08,0,0.08,0,0.04,0.12,0,0.04,0.2,0.16,0.04,0,0,0.08,0,0,0,0.12,0.4,0,0.64,0.36,0.16,0.16,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
27,0.074,0,0,0.037,0.074,0,0.037,0.185,0,0.037,0.259,0.185,0,0.037,0.037,0,0.037,0,0,0,0.37,0.037,0.704,0.296,0.222,0.185,0.037,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
31,0.129,0,0,0.065,0.065,0.032,0,0.161,0,0.032,0.194,0.194,0,0.032,0.032,0,0.032,0,0,0.032,0.387,0.032,0.677,0.323,0.29,0.194,0.097,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
37,0.135,0.054,0.054,0,0,0.054,0,0.108,0,0.135,0.054,0.189,0.027,0.027,0.027,0.027,0,0.027,0,0.081,0.405,0.054,0.622,0.378,0.297,0.243,0.054,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
36,0.111,0.028,0,0,0,0.056,0,0.194,0,0.028,0.139,0.25,0,0.028,0.028,0.028,0,0,0,0.111,0.389,0.028,0.639,0.361,0.333,0.278,0.056,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
35,0.143,0.086,0.029,0.029,0,0.057,0.029,0.086,0,0.114,0.057,0.171,0,0.029,0.029,0,0,0.029,0,0.114,0.429,0.057,0.6,0.4,0.343,0.257,0.086,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
35,0.143,0.057,0.057,0,0,0.057,0,0.114,0,0.143,0.057,0.2,0,0.029,0.029,0,0,0.029,0,0.086,0.429,0.057,0.629,0.371,0.314,0.257,0.057,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
39,0.154,0.077,0.051,0.026,0,0.051,0.077,0.103,0,0.051,0.051,0.128,0,0,0,0,0.077,0.026,0,0.128,0.385,0.026,0.513,0.487,0.282,0.205,0.077,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
39,0.179,0.103,0.026,0.026,0,0.026,0.103,0.128,0.026,0.103,0.077,0.077,0,0,0,0,0.077,0.026,0,0.026,0.385,0.051,0.538,0.462,0.256,0.205,0.051,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
36,0.25,0.083,0.028,0.028,0,0.056,0.056,0.056,0,0.056,0.056,0.056,0,0.028,0.056,0.028,0.056,0.028,0,0.083,0.444,0.056,0.611,0.389,0.222,0.139,0.083,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
39,0.205,0.077,0.026,0.026,0,0.026,0.103,0.077,0.026,0.103,0.026,0.103,0,0,0,0,0.103,0.026,0,0.077,0.41,0.051,0.513,0.487,0.256,0.205,0.051,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
35,0.086,0.029,0,0,0,0.057,0,0.2,0,0.029,0.143,0.229,0,0.029,0.029,0.029,0.029,0,0.029,0.086,0.343,0.057,0.629,0.371,0.314,0.257,0.057,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
31,0.129,0.065,0.032,0,0,0.065,0.032,0.097,0,0.129,0.065,0.161,0,0,0.032,0.129,0.032,0.032,0,0,0.323,0.032,0.484,0.516,0.29,0.226,0.065,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
39,0.154,0.051,0.026,0.026,0,0.026,0.103,0.103,0.026,0.103,0.051,0.128,0,0,0,0,0.103,0.026,0,0.077,0.385,0.051,0.513,0.487,0.256,0.205,0.051,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
13,0.077,0.077,0,0,0,0,0,0,0,0.154,0.308,0.077,0,0.077,0.077,0,0.077,0,0,0.077,0.615,0.077,0.769,0.231,0.154,0.154,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
35,0,0.229,0.029,0.029,0.171,0.029,0,0.086,0.029,0,0.114,0.057,0.057,0,0,0,0.086,0,0.057,0.029,0.143,0.086,0.514,0.486,0.371,0.314,0.057,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
35,0,0.229,0.029,0.029,0.171,0.029,0,0.086,0.029,0,0.114,0.086,0.057,0,0,0,0.057,0,0.057,0.029,0.143,0.086,0.514,0.486,0.4,0.343,0.057,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
37,0.135,0.027,0.027,0.027,0,0.027,0.081,0.108,0,0.135,0.027,0.189,0,0.027,0.027,0,0.027,0.027,0,0.108,0.405,0.054,0.595,0.405,0.27,0.216,0.054,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
84,0.095,0.048,0.036,0.036,0,0.119,0.107,0.155,0.071,0.048,0.083,0.095,0,0.06,0,0.036,0,0,0.012,0,0.226,0.143,0.452,0.548,0.369,0.214,0.155,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
6,0,0.167,0,0,0,0,0,0,0,0,0,0.333,0,0.167,0,0,0,0.333,0,0,0,0.5,0.5,0.5,0.5,0.5,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
19,0,0,0,0,0,0,0,0.158,0,0,0.474,0.368,0,0,0,0,0,0,0,0,0.474,0,0.632,0.368,0.368,0.368,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
11,0,0,0,0,0,0,0,0,0,0,0.455,0.455,0,0,0,0,0,0.091,0,0,0.455,0.091,0.545,0.455,0.455,0.455,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
23,0.087,0,0.043,0,0,0.043,0,0.174,0.043,0.087,0.043,0.174,0.043,0.13,0,0.087,0,0,0,0.043,0.261,0.174,0.609,0.391,0.261,0.217,0.043,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
48,0.083,0.062,0.083,0,0.042,0.021,0.042,0.167,0,0.042,0,0.042,0,0.042,0.021,0.146,0.042,0.021,0.042,0.104,0.229,0.104,0.562,0.438,0.125,0.104,0.021,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
26,0.077,0.077,0,0,0,0,0.077,0.115,0,0.115,0.154,0.115,0,0,0.038,0.038,0.077,0.038,0,0.077,0.423,0.038,0.615,0.385,0.192,0.192,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
42,0.167,0.048,0.071,0.024,0,0,0,0.071,0,0.119,0.048,0.214,0,0.048,0.048,0.024,0.048,0,0,0.071,0.405,0.048,0.571,0.429,0.286,0.262,0.024,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
51,0.078,0.02,0.039,0.059,0.157,0.02,0.02,0.078,0,0.039,0,0.235,0,0.02,0.02,0.039,0.039,0,0.118,0.02,0.137,0.137,0.529,0.471,0.333,0.255,0.078,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
32,0,0.031,0.031,0.062,0.188,0.062,0,0.062,0,0.062,0.031,0.125,0.031,0.031,0.062,0.094,0,0.031,0.062,0.031,0.125,0.125,0.594,0.406,0.281,0.156,0.125,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
13,0,0.154,0,0,0,0,0,0,0,0.077,0.077,0.077,0,0,0.231,0,0,0.385,0,0,0.154,0.385,0.769,0.231,0.231,0.231,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
18,0,0.278,0,0,0.333,0,0,0.111,0,0,0,0,0,0.056,0,0,0.056,0,0,0.167,0.167,0.056,0.667,0.333,0.278,0.278,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
13,0,0.308,0,0,0,0,0,0,0,0,0.077,0,0,0.154,0.154,0,0,0.231,0,0.077,0.154,0.385,0.692,0.308,0.308,0.308,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
25,0,0.24,0.04,0,0.16,0,0.04,0.08,0,0.08,0,0.08,0,0,0.04,0.04,0.04,0,0.12,0.04,0.12,0.12,0.52,0.48,0.32,0.32,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
44,0,0.136,0.023,0,0.136,0,0.068,0.114,0,0.023,0.068,0,0,0.045,0.068,0.091,0.068,0,0.114,0.045,0.136,0.159,0.614,0.386,0.136,0.136,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
29,0.069,0.207,0,0,0,0,0,0.172,0.034,0.138,0.103,0.103,0,0,0.034,0,0.034,0,0.034,0.069,0.379,0.069,0.621,0.379,0.345,0.345,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
18,0,0.333,0,0,0.333,0,0,0.111,0,0,0,0,0,0,0,0,0,0,0,0.222,0.222,0,0.667,0.333,0.333,0.333,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
34,0.235,0,0,0.029,0,0,0.059,0.118,0.029,0.029,0.147,0.118,0.059,0,0,0.029,0.118,0.029,0,0,0.412,0.059,0.618,0.382,0.176,0.147,0.029,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
34,0.235,0,0.029,0,0,0,0.059,0.118,0.029,0.029,0.147,0.088,0.059,0.029,0,0.029,0.118,0.029,0,0,0.412,0.088,0.647,0.353,0.118,0.118,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
30,0.2,0,0.033,0,0,0.033,0,0.167,0,0.033,0.167,0.2,0.033,0,0,0.033,0,0.033,0,0.067,0.467,0.033,0.7,0.3,0.233,0.2,0.033,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
28,0.321,0,0.071,0,0,0,0,0.036,0,0,0.214,0.143,0.036,0,0,0,0.036,0.036,0,0.107,0.643,0.036,0.75,0.25,0.143,0.143,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
29,0.31,0,0.034,0,0,0,0,0.069,0,0.034,0.034,0.207,0,0,0,0.069,0.069,0.034,0,0.138,0.517,0.034,0.621,0.379,0.207,0.207,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
26,0.231,0,0.077,0,0,0.077,0,0.115,0,0.038,0.077,0.154,0.038,0.038,0,0.038,0,0.038,0,0.077,0.423,0.077,0.654,0.346,0.231,0.154,0.077,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
28,0.143,0,0.107,0.071,0,0,0.036,0.071,0,0.036,0.107,0.143,0.036,0,0,0,0.071,0.036,0,0.143,0.429,0.036,0.571,0.429,0.214,0.143,0.071,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
30,0.133,0,0.033,0,0,0.033,0.067,0.133,0,0.1,0.133,0.133,0.033,0,0.033,0.1,0.033,0.033,0,0,0.367,0.033,0.6,0.4,0.167,0.133,0.033,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
29,0.207,0,0.034,0,0,0.034,0.034,0.172,0,0.034,0.172,0.138,0.034,0,0,0,0.034,0.034,0,0.069,0.483,0.034,0.724,0.276,0.172,0.138,0.034,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
25,0.16,0,0,0,0,0,0,0.16,0.12,0,0.08,0.16,0,0.08,0,0.04,0.04,0.04,0.04,0.08,0.32,0.28,0.64,0.36,0.28,0.28,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
19,0.053,0,0,0,0,0,0.105,0.211,0,0.105,0.053,0.053,0.105,0.053,0,0.158,0.053,0.053,0,0,0.211,0.105,0.632,0.368,0.053,0.053,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
16,0,0.125,0.188,0,0,0,0,0.062,0.062,0,0.062,0.062,0,0,0.312,0,0.062,0,0,0.062,0.125,0.062,0.5,0.5,0.25,0.25,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
16,0,0.125,0.125,0,0,0,0,0.062,0,0,0.062,0.062,0,0,0.312,0,0.125,0,0.062,0.062,0.125,0.062,0.562,0.438,0.188,0.188,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
20,0,0.15,0.1,0.05,0,0,0,0.05,0,0.05,0.05,0.05,0,0,0.25,0.05,0.05,0,0.1,0.05,0.15,0.1,0.55,0.45,0.25,0.2,0.05,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
26,0,0.115,0.077,0.038,0,0,0.077,0.077,0.077,0.077,0,0,0,0.077,0.269,0.038,0.038,0,0.038,0,0.077,0.192,0.538,0.462,0.231,0.192,0.038,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
19,0,0.211,0,0,0,0,0,0.053,0.053,0.053,0,0.053,0,0,0.316,0.105,0.053,0,0.053,0.053,0.105,0.105,0.526,0.474,0.316,0.316,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
30,0,0.2,0.033,0,0.2,0,0.033,0.033,0,0.033,0.067,0,0,0.1,0.033,0,0.167,0,0.067,0.033,0.133,0.167,0.567,0.433,0.2,0.2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
31,0,0.226,0.032,0,0.194,0,0.032,0.032,0,0.065,0.032,0,0,0.097,0.032,0,0.161,0,0.065,0.032,0.129,0.161,0.548,0.452,0.226,0.226,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
38,0,0.132,0.053,0.053,0,0.079,0,0.105,0.263,0,0.026,0.079,0,0.026,0,0.079,0,0,0.105,0,0.026,0.395,0.263,0.737,0.605,0.474,0.132,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
30,0.133,0.133,0,0,0.2,0.033,0.033,0.1,0,0.1,0.033,0,0,0.033,0.033,0,0.033,0.033,0.1,0,0.267,0.167,0.767,0.233,0.167,0.133,0.033,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
29,0.103,0.138,0,0,0.207,0.034,0.034,0.103,0,0.103,0.034,0,0,0.034,0.034,0,0.034,0.034,0.103,0,0.241,0.172,0.759,0.241,0.172,0.138,0.034,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
30,0.1,0.133,0,0.033,0.2,0.033,0.033,0.1,0,0.1,0.033,0,0,0.033,0.033,0,0.033,0.033,0.1,0,0.233,0.167,0.733,0.267,0.2,0.133,0.067,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
33,0,0.152,0.03,0,0.182,0.03,0,0.091,0,0.03,0.091,0,0,0.061,0,0.061,0.091,0,0.03,0.152,0.273,0.091,0.636,0.364,0.182,0.152,0.03,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
32,0.062,0.188,0,0,0.188,0.062,0,0.094,0,0.031,0.094,0,0,0,0,0.094,0.094,0,0.062,0.031,0.219,0.062,0.562,0.438,0.25,0.188,0.062,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
32,0.031,0.094,0.031,0,0.188,0.031,0,0.062,0.062,0.031,0.031,0,0.031,0.062,0,0.094,0.125,0,0.094,0.031,0.125,0.219,0.562,0.438,0.188,0.156,0.031,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
38,0,0.079,0,0.026,0.158,0,0.079,0.158,0.053,0.026,0.079,0.026,0.026,0.026,0.053,0.053,0.105,0,0.053,0,0.105,0.132,0.579,0.421,0.184,0.158,0.026,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
35,0.114,0.086,0.029,0.029,0,0.057,0,0.114,0,0.171,0.029,0.171,0.029,0.029,0.029,0.029,0,0.029,0,0.057,0.371,0.057,0.6,0.4,0.343,0.257,0.086,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
33,0,0.333,0,0,0.121,0.121,0.091,0.121,0.03,0,0.03,0,0.03,0,0.03,0.03,0.03,0.03,0,0,0.03,0.061,0.364,0.636,0.485,0.364,0.121,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
33,0.061,0.273,0.061,0,0.182,0.03,0,0.061,0,0.03,0,0,0,0.061,0.03,0.091,0,0,0.061,0.061,0.152,0.121,0.545,0.455,0.303,0.273,0.03,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
34,0,0.235,0,0.029,0.176,0.029,0.029,0.088,0,0.059,0.059,0.059,0,0.059,0.059,0.029,0,0,0.029,0.059,0.176,0.088,0.588,0.412,0.353,0.294,0.059,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
33,0.091,0.303,0,0,0.182,0.03,0,0.061,0.03,0.061,0.091,0,0,0.03,0.061,0,0,0,0,0.061,0.303,0.061,0.636,0.364,0.364,0.333,0.03,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
33,0.091,0.273,0,0,0.182,0.03,0,0.061,0.03,0.061,0.121,0,0,0.03,0.061,0,0,0,0,0.061,0.333,0.061,0.667,0.333,0.333,0.303,0.03,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
33,0.03,0.182,0.03,0,0.182,0.03,0,0.121,0.03,0,0.03,0,0,0.061,0,0.121,0.091,0,0,0.091,0.152,0.091,0.515,0.485,0.242,0.212,0.03,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
12,0,0.083,0,0,0,0,0.083,0,0.083,0.083,0.083,0.083,0,0,0.167,0.083,0,0.167,0.083,0,0.167,0.333,0.583,0.417,0.25,0.25,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
18,0,0.278,0,0,0.222,0,0.111,0.056,0,0,0.056,0.056,0,0,0,0,0.056,0,0.111,0.056,0.111,0.111,0.5,0.5,0.333,0.333,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
20,0,0.05,0,0,0.4,0,0,0.1,0.05,0.1,0,0.1,0.05,0.05,0,0.05,0.05,0,0,0,0.1,0.1,0.7,0.3,0.2,0.2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
25,0,0.04,0,0.04,0.32,0,0,0.08,0.08,0.08,0,0.08,0.04,0.08,0.04,0.04,0.08,0,0,0,0.08,0.16,0.64,0.36,0.24,0.2,0.04,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
30,0,0.1,0,0,0.2,0.033,0.033,0.233,0,0,0,0.067,0.033,0.033,0.067,0.067,0,0,0.067,0.067,0.067,0.1,0.7,0.3,0.2,0.167,0.033,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
18,0,0.333,0,0,0.222,0,0,0.167,0,0,0.056,0,0,0.056,0,0,0,0,0.056,0.111,0.167,0.111,0.667,0.333,0.333,0.333,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
42,0.048,0.024,0.048,0.071,0.143,0.048,0,0.095,0.024,0.024,0.024,0.19,0.048,0,0.048,0,0,0.048,0.024,0.095,0.19,0.095,0.595,0.405,0.357,0.238,0.119,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
44,0.045,0.068,0.114,0,0.159,0.114,0.045,0.045,0.023,0.045,0.091,0.091,0,0,0.023,0,0,0.023,0.045,0.068,0.25,0.091,0.545,0.455,0.295,0.182,0.114,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
64,0,0.094,0,0.031,0.094,0,0.031,0.078,0.031,0.047,0.156,0.016,0.031,0.094,0.062,0.109,0,0.016,0.016,0.094,0.297,0.156,0.688,0.312,0.172,0.141,0.031,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
37,0.081,0.027,0.108,0,0.054,0.027,0,0.216,0.054,0,0.027,0.054,0,0.054,0,0.081,0.027,0.054,0.054,0.081,0.189,0.216,0.622,0.378,0.162,0.135,0.027,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
14,0.071,0,0,0,0,0,0,0,0,0.071,0.214,0.286,0,0,0,0.143,0,0.071,0,0.143,0.5,0.071,0.571,0.429,0.286,0.286,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
14,0.286,0,0.071,0,0,0,0,0,0,0.143,0.286,0.214,0,0,0,0,0,0,0,0,0.714,0,0.714,0.286,0.214,0.214,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
36,0,0.111,0.139,0,0.167,0.028,0.056,0.194,0,0.028,0.028,0,0,0.028,0.083,0.028,0,0,0.056,0.056,0.111,0.083,0.639,0.361,0.139,0.111,0.028,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
37,0,0.081,0.108,0,0.162,0.027,0.081,0.216,0,0.027,0.027,0.027,0,0.027,0.081,0.027,0,0,0.081,0.027,0.081,0.108,0.649,0.351,0.135,0.108,0.027,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
34,0.059,0,0.059,0,0.147,0,0,0.088,0.029,0.088,0.059,0.088,0.059,0,0.029,0.118,0.147,0,0,0.029,0.235,0.029,0.559,0.441,0.118,0.118,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
34,0.059,0,0.029,0,0.147,0,0,0.088,0.059,0.088,0.059,0.088,0.059,0,0.029,0.118,0.147,0,0,0.029,0.235,0.059,0.559,0.441,0.147,0.147,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
32,0.031,0,0.031,0,0.156,0.031,0.062,0.062,0,0.031,0.125,0.094,0,0.031,0.031,0.094,0.156,0.031,0,0.031,0.219,0.062,0.531,0.469,0.125,0.094,0.031,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
34,0.118,0.059,0.029,0,0.088,0,0.059,0.088,0,0.029,0.059,0.176,0,0.029,0.029,0.059,0.118,0,0,0.059,0.265,0.029,0.5,0.5,0.235,0.235,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
32,0.094,0.094,0.031,0.062,0,0.031,0.156,0.031,0,0.062,0.062,0.125,0,0,0.031,0,0.062,0.031,0.094,0.031,0.25,0.125,0.438,0.562,0.312,0.219,0.094,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
24,0.083,0,0.083,0,0,0,0.042,0.167,0,0.042,0.208,0.125,0,0,0,0.042,0.042,0,0.042,0.125,0.458,0.042,0.667,0.333,0.125,0.125,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
21,0.333,0,0,0,0,0,0,0.143,0,0.095,0.095,0.19,0.048,0,0,0.048,0,0,0,0.048,0.571,0,0.762,0.238,0.19,0.19,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
18,0,0.333,0,0,0.222,0,0,0.056,0,0,0,0.056,0,0.111,0,0,0,0.056,0.111,0.056,0.056,0.278,0.611,0.389,0.389,0.389,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
18,0,0.278,0,0,0.222,0,0,0.056,0,0,0,0.111,0,0.111,0,0,0,0.056,0.111,0.056,0.056,0.278,0.611,0.389,0.389,0.389,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
17,0,0.235,0,0,0.235,0,0,0.059,0,0.059,0,0.118,0,0.059,0,0,0,0.059,0.118,0.059,0.118,0.235,0.647,0.353,0.353,0.353,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
17,0,0.294,0,0,0.235,0,0,0.059,0,0.059,0,0.059,0,0.059,0,0,0,0.059,0.118,0.059,0.118,0.235,0.647,0.353,0.353,0.353,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
17,0,0.294,0,0,0.235,0,0,0.059,0,0.059,0,0.059,0,0.059,0,0,0,0.059,0.118,0.059,0.118,0.235,0.647,0.353,0.353,0.353,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
40,0.1,0.075,0.1,0.025,0.15,0,0,0.175,0.05,0.025,0.1,0.025,0,0,0,0.05,0.05,0,0.025,0.05,0.275,0.075,0.625,0.375,0.175,0.15,0.025,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
34,0.059,0.265,0.059,0,0.176,0.029,0,0.088,0,0.029,0,0,0,0.059,0.029,0.088,0,0,0.059,0.059,0.147,0.118,0.559,0.441,0.294,0.265,0.029,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
16,0,0.312,0,0,0.25,0,0,0.125,0,0.062,0.062,0,0,0.062,0,0,0,0,0.062,0.062,0.188,0.125,0.688,0.312,0.312,0.312,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
18,0,0.278,0,0,0.222,0,0,0.222,0,0,0.056,0,0,0.056,0,0,0,0,0.056,0.111,0.167,0.111,0.722,0.278,0.278,0.278,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
